2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[34]------ ============处理前台请求开始=============== 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=124876885185794726986301355951670452718&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://localhost:8085/unionpay/utf8/gbk/FrontReceive.php&merId=777290058111477&orderDesc=订单描述&orderId=2015033052545299&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20150330174246&txnType=01&version=5.0.0 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >91a36c4b9443d223b087206b8e74295ba2622df3 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >ARakMH0xeaX0gIIyyhlRwG6xsBTq9s/lhLnEcfkYk9EwE02xn0NwaWafwRcJUyTI3L7cLpHzfzlAH5IhrN9LGXTh59MMLfGHbEIMF/JWJrZx3EiTs/JTSUKIHthytoGHuLm07zKrmMuRz+ZdAzI3h8TbdV93K2YSI5zt0hlNa9E= 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[81]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2015-03-30 17:42:46, INFO, 219.133.152.50, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[84]------ 后台返回结果为>accessType=0&bizType=000201&certId=3474813271258769001041842579301293446&encoding=utf-8&merId=777290058111477&orderId=2015033052545299&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201503301742460726128&txnSubType=01&txnTime=20150330174246&txnType=01&version=5.0.0&signature=t3+tYvFol8iKVoqQ7ZE6Hur8spuOEupOQPrj/Ey3zNIJcU4FNAp8L2Y8TIcp1IjZL/LV2STcGeO8hrhY3njr4OrVctxAhz1XB3PfWVBNA4v2rS7JiIu40OQQOoP8TS+POKUkkVOWuWoks2P0aHfvHPe/waS3L+7p2sl/+3499Vd95n5I2b84CrQJ80ycyt47uMys2C8khaYWiqZ9z4gbivtCFFCah9a0msWixQQJXaZi2NI4xIm4JR0TNdzu3XkfyF08+lN4WnPxR4gDcScTT9rcRH5det2Nc5m2PQUk9eI0utVC4tZSPVPdja55213YVYk3xAi58FpEykivv69D9A== 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[34]------ ============处理前台请求开始=============== 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=124876885185794726986301355951670452718&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://localhost:8085/unionpay/utf8/gbk/FrontReceive.php&merId=777290058111477&orderDesc=订单描述&orderId=2015033051101102&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20150330183102&txnType=01&version=5.0.0 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >256756dd18ecd2cce2083903635a8b670d6d08ab 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >T1mDLo/q2Iv29i+uS9c/TSuQhEwYyEXqWX7vNXNq5y/+8KXJvex6sGjxY1DOuxbxGsNOnYRXA2/RHwde3F+oRzsWLcMOEuXlyVSGzb9sGnVcSnafyRqvtvHWIPw6N7wGx+OQiUUKtC2jKT38bI6v7WfgTCsdRqV4kZbN2jo1wXo= 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[81]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2015-03-30 18:31:02, INFO, 183.15.6.87, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[84]------ 后台返回结果为>accessType=0&bizType=000201&certId=3474813271258769001041842579301293446&encoding=utf-8&merId=777290058111477&orderId=2015033051101102&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201503301831029927428&txnSubType=01&txnTime=20150330183102&txnType=01&version=5.0.0&signature=q49RiTwS5HRSZKTHzH6jgxolqVQ951w6AwjJnsA3MGWQ3r67wTRJRk1qzISXaywct/j58G4bbaICfE75OkvcFuqXR9Vfc07qU79AjSs3iU0K3mT6+cTbi25wdt36MJ0j6aj08pfA6maR2T9auBE+XKSgfqEnZ28o1QxtxT8evbqi6yUbfuyg62EQCGZ7ArwlRzz0Y7LrcTZFmEXuqNSwB3uDHHKdHh8XSfFYusVggaMV1pjt7j7du8YEpTaO0ihwkg04mpbcxt92T5+Fl+OyLjeiUKicjdGBBcTHyp3ijYp+mmGYZfQVuDk+yaJw79kU/+P4ZLeRes00pTWl4iJ6AA== 
