2015-03-24 17:56:34, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[29]------ ============处理前台请求开始=============== 
2015-03-24 18:01:31, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >Y8RaZgdEmMg7hlkBT1koWZ3G+OtzJs764KYqQQ0tvKldNHVrXLIHJaijmx+V3RSHr/x/XGPSn8SPIGkLH3ExV3mTvTZ15ft6Xl0Bp94fenOA7fxjZC0Iyf5mW7Xs1uycsTHxiRPtHtVCvIilu1wd8knE9WOdXqgzXoKyFbWO6MM= 
2015-03-24 18:01:31, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-03-24 18:01:31, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[57]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2015-03-24 18:01:32, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[60]------ 后台返回结果为>accessType=0&bizType=000202&certId=3474813271258769001041842579301293446&encoding=utf-8&merId=777290058111477&orderId=2015032456575553&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201503241801310288088&txnSubType=01&txnTime=20150324180131&txnType=01&version=5.0.0&signature=tIyH+9qsMYbd3pBUudVsAnpa2qWnKQhQOn8ZWWvhNMMKyHRDPlydInVyPA+71j24UTW//3r7u515fGpT9mztGUTShfl0e11dF7MnLmPZvb8Cjir9MuSsrYn1Z6vXBMVs1B0lirQsQ3e8T91y1mDsGVZRtmDvsJdoSDIrWOaANocDE4eTt+WK4dyRKTYvYLisnyJE8d39jUwGpHTO/uYvd1SG4yDZQ3kxPfwulPVmyX5iStquhGmNUtvkySDBmVq4YbxvOIljI2Xdia2CrLETzbAV6basNCXa0Yu6H/Rii5Hle7c8eBO8I2n8atiBzzWrAC0eetyuTUkCmPcznshwTg== 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[29]------ ============处理前台请求开始=============== 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Balance/unionpay&bizType=000202&certId=124876885185794726986301355951670452718&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://127.0.0.1/unionpay/demo/utf8/FrontReceive.php&merId=777290058111477&orderDesc=订单描述&orderId=2015032456575553&reqReserved= 透传信息&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20150324180523&txnType=01&version=5.0.0 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >e48e7072602ca3f605a15e05c97a170f71b8d696 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >btnNqiI9RQq9sgQB+e+Zkdb+sQ/Rt6ADOww6DDGxRf+yO57saHplfmdPMXQoT+9E+Nz0MPTkT7w/IYddAPzONN45iI1OGZm0m05CrkIGlKUex+RtkxLIn3YqNIeMm05CwkoyaF6SwCFmfR6FNXUDGoFthtFskvcO2Gvm48Nmr2g= 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-03-24 18:05:23, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[57]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2015-03-24 18:05:24, INFO, 183.13.156.150, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[60]------ 后台返回结果为>accessType=0&bizType=000202&certId=3474813271258769001041842579301293446&encoding=utf-8&merId=777290058111477&orderId=2015032456575553&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201503241801310288088&txnSubType=01&txnTime=20150324180523&txnType=01&version=5.0.0&signature=lI0OS4YA+bjCnp1B9GHKJ/evEQb2TwGgnOIDH/1JMo4aaYIQop52CcMzcWf9uPvsOTk7QrKFUJcZCq0VFmAIIYKyDWkhDUWZpB1x8xItkaZt2S/ZfoEeMkwpzpdIM1YZJmynubYW+Vgg9xXynVE4w1ovr4UwU1S/79Q9sdThTp2dMELh4/IokUBP6PBdvoeME2qGmoW+5uvCfOgC2SUWwFuiYGTEX+ZIWjEA+QyzRvPhllJpEIElL4HbUth92jExm+CmzAyfks+HXTAM/99AD4JQoZWaxqVLXZFzsG3nh/V0W79xxumrMd1qSDDm/5H4bfkFReETQujFRfQx3xWLsw== 
