2015-04-03 8:55:29, INFO, 218.18.117.137, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-03 11:49:39, INFO, 183.60.70.29, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >991b520964e2c663a3e48c733c0cb2b1b5d9689c 
2015-04-03 11:49:39, INFO, 183.60.70.29, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >dH4zUYh+8swvsfyfgMEWXptuNbyKzs6FQPEAuKKI7QUmS7uZO0JSr5AU2WCCV2i8VV+zeCFUfLoH3EZnWGF88jaUqvLw5g9P+X/FJ4GmyH2rIsiBCCaAvLd0xIXo8HJwVovvOwzNOimL9KWENe4aEgOWsxsB+st45FvdZSSxRc6eHeBCOLAzR4eKLN0+0wQ+NqpiGQ+LD6A0NCbKbTFo/QY2TEO+/6ESZHqqHqW0wUHaksx9EPDYRxW/ZbKfx14JiphnvQ/g6tO1P1obNXpaF3ndLXByBG/4BLYgxPT/gOv679ndRD2gAcv50Pepsd/rkZl3qIOqGsrIletph3Qstw== 
2015-04-03 11:49:39, INFO, 183.60.70.29, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-03 11:49:39, INFO, 183.60.70.29, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-03 11:49:40, INFO, 183.60.70.29, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015031854985355&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504031149390826118&txnSubType=01&txnTime=20150403114939&txnType=01&version=5.0.0&signature=oaxqIBgsHmzwYzhcx1uvspQ42rpcZ6YGYxg9ornrt9R1Y4VP1Hv/wZLa7PGdnuU8s4nle62fzRpQe2uJ2fux3GgXk43hbQ426le9ajS8pRwC/6bUBD7EfkE1nOmrvXjfYD8dxZKZV+c5mFPu9VAKY0i3XHqugiHeIqnhRNbwGGgPSG1c4Ffzo5bvhugZZ92GVKpt3PGWcWl3t8XHcEeZUQ9yDGQS0qZBw7RI3AxiVcsPPalHnyZIeAQvrQBQXo1s+IjohfEBshiOyFnaFrh87SOCCEhS58NUzkZj5hiOxfQojBBU/9c49C5kZCOeS7p/XcBRPnzSv7g+aKBiiyyGcg== 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=69361354008&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://127.0.0.1/unionpay/utf8/FrontReceive.php&merId=898111457340127&orderDesc=VIP特享订单&orderId=2015040310248981&signMethod=01&txnAmt=271900&txnSubType=01&txnTime=20150403140730&txnType=01&version=5.0.0 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >c497a600e67b13ec9666648940fdad7b137cbcd3 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >NolAzpD0ObtVdpQxD7Q38Sz8hjPoXvUKSd6ibOsWHDz3EbrSjNulbosUdkDT75AbXi3CAAl6FrGwA8BhRoTDr87ra675VGPDQeBoETS5E0FOwIxSN2Dnn9FXWqAYDam9LCC5No/XGzTYoXehCqJqyUzWYBDpck2n7FL4SLNn47wJP+G8LBBIsj3Sv17/fDTeu5hWGFr1XODKpy/sgpbYSQMsFsFq8hQ6/6MFuunUtv3/IZhvFjJvVyDQq05N0OSVdPfDpwQi831CkUGYfPDRCCwdyGKhsF3Iq8faRC69ewh960WPO23r4fDNVqY8dgQ5HSufRMtKiS3gRSCO1nNctw== 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-03 14:07:30, INFO, 116.31.80.211, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015040310248981&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504031407303304738&txnSubType=01&txnTime=20150403140730&txnType=01&version=5.0.0&signature=YyMG9qN6N94V6aY5aTQOurQxnkqSNr2EryHZ/IFh8KE0dRnbWfYITcnu+Dbc2SnySg2tA1DVtn5pqEX1CkGjIZ7DTkox/NV5LehB7OxTv9iP1loYWFIRjhrX20rkrN0BJ/UQZYhJUT0ylA9b52wmMmcuPq9xII9qmW5EmMQPZ0S3D2nG7JU5k8tYpyT8fY5cFXq8in5FoIYR2/h9HY7zMhADkFJUJhfxh4ae2LnZWdf2Yttzde9wj/SMRgJ8wKLy3UA7J77+AeNIWsrE85RCW2fEga98HoEnbuZ7emNWOTPNsJtGEASV/4xSUiCCw873HDOGHzSdjVgNEtkpJGGCKQ== 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=69361354008&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://127.0.0.1/unionpay/utf8/FrontReceive.php&merId=898111457340127&orderDesc=VIP特享订单&orderId=2015040110057489&signMethod=01&txnAmt=2001&txnSubType=01&txnTime=20150403170404&txnType=01&version=5.0.0 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >b00d996a9130d490f579c5dcf6dac8a9c439abc5 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >nP1vB4HwO2jn2KGlwTvOSQ0+85QddQx3fwmImi/NvuXDBhUPe95aFPsmHEE/eLVndMteyI2cxV9ZQeiEwQrtbH8aPzzsUiQ8CqV+066WgJj3VCe01y7Xaa4gC+cCa/WMnoAFTChRZdAhZxS/avyiJcxTWmFx7AwbN1JBQCcnYqOVRq7Iy+a2KyL2W8yFUqqCTltdmGQhV+iMuz8ulb65fq8Ge7DIb3jfGTJy3bM2BJbxnUo1blncuOfk1nyP4HGMLMjV/EP4vz1EEm4yAzaM2xaF8soVyC3YCCwhbwijsNvMjwkuLWxc8eQYTMoweFRHw3LR+MADgKz7j1rijIGB6g== 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-03 17:04:04, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-03 17:04:05, INFO, 183.13.156.91, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015040110057489&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504031704041417798&txnSubType=01&txnTime=20150403170404&txnType=01&version=5.0.0&signature=DeRMl6hVdofcmbtmRm8N2j4juM4XX2jFQsU6uw/9W1e37vLTuIgjGgj9+4E1PbH6LmQgfjGdFt9DLnYSIFMdMnpZmcJKJdtSfKWxzX7J3ZM6FsmR96uwMraaiqN4f132LW2qSm7p9kxHNSszXr3ShYAwS9mLnucqQy4/P/RpHMQYrx6RRNi6bg4TOWpCv5LO2Tlkxl05bpOJ06b/d+AkrOjtwWC4TsAsCsiE9GVGWVUSS9xxYfdW7hc9bhkUvnSy6rC+IRWjrXwUKOuX3UKguTeNDHVJvj0bKuYca8GdV0OEFKZKQCM450av9WO44JspNNpF41DgEZRX8H6oUCidbA== 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[44]------ ============处理前台请求开始=============== 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[16]------ =====签名报文开始====== 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://master.huishare.com/api.php?s=Union&bizType=000201&certId=69361354008&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://127.0.0.1/unionpay/utf8/FrontReceive.php&merId=898111457340127&orderDesc=生活服务订单&orderId=2015040310098102&signMethod=01&txnAmt=12800&txnSubType=01&txnTime=20150403181026&txnType=01&version=5.0.0 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[25]------ 摘要sha1x16 >2afd022b28cac5e28a25953800cc5d8d800d32bc 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[33]------ 签名串为 >VseEfp4LdvKLo8t3yaPnNff2F2bTRJ4wFNOvy+5BKHK1qGoyFvMLEAm3w6rBbLvozm8d3n7LuMfBAoYeSlqqKj3Z+KnuPj5Ah8imWJNcyorMxWILOjNtiaEBrqfmoq50n7qvaDzmqQHuF6WVkNOwtH8ylRColgFGnHgVO/8kJWkW8AwtG70m3q0HbKlQrEwoFpn8/46AzXvcoh9+hWozU/ksWuudlwIUh2D/BIOoFwe6iT8LyZEySfRt/W0kl3GqJ1Ex5sJfmvVS/i34XDHd4bie8VbDwImPkw6ZVO5lVv3LnpiZZPaqwDcmbevFkD2wtVoA3wvYASO1HAXWfiBppQ== 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/func/secureUtil.php ], Line[38]------ =====签名报文结束====== 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[92]------ 后台请求地址为>https://gateway.95516.com/gateway/api/appTransReq.do 
2015-04-03 18:10:26, INFO, 219.134.170.45, File[ /alidata/www/default/unionpay/utf8/gettn.php ], Line[95]------ 后台返回结果为>accessType=0&bizType=000201&certId=21267647932558653966460913033289351200&encoding=utf-8&merId=898111457340127&orderId=2015040310098102&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201504031810268732968&txnSubType=01&txnTime=20150403181026&txnType=01&version=5.0.0&signature=ojpbcAdBKgfsm4PtIuMNNWkj0Q/NHh4DC+aMWwAKFV0dEqFfqQtzQLdSf2dFetQqT2CBsr20Pomh50LVb9CRk6goWTLElUthpIQrhA6GHXsip28/lNZbUIHZ0aMlHROKLL2IQK2asXPzcYU3vbPxXk83ixzYZ1Q0VUZGSLtYRXOgI+sDGghjkNy6bglhjkRpEFIA5QVYtRKS7O0mdeZX2cxZYTtTt8wQJ125YCTmzjm+z/fQUUBY4nyUaHwvd2YZNk5CFz5uEcKGFeJXpJiiT209hUw06YH1Qyzi3XZVum5YwVDL9nxLlOICbD2LogsMa5Gq4F3GFR2TdIyZNMXoHA== 
